item_id,name
15964,Silksand Star
15965,Windchaser Orb
15966,Venomshroud Orb
15967,Highborne Star
15969,Beaded Orb
15970,Native Branch
15971,Aboriginal Rod
15972,Ritual Stein
15973,Watcher's Star
15974,Pagan Rod
15975,Raincaller Scepter
15976,Thistlefur Branch
15977,Vital Orb
15978,Geomancer's Rod
15979,Embersilk Stave
15980,Darkmist Orb
15981,Lunar Sphere
15982,Bloodwoven Rod
15983,Gaea's Scepter
15984,Opulent Scepter
15985,Arachnidian Branch
15986,Bonecaster's Star
15987,Astral Orb
15990,Enduring Shield
15992,Dense Blasting Powder
15993,Thorium Grenade
15994,Thorium Widget
15995,Thorium Rifle
15996,Lifelike Mechanical Toad
15997,Thorium Shells
15999,Spellpower Goggles Xtreme Plus
16000,Thorium Tube
16004,Dark Iron Rifle
16005,Dark Iron Bomb
16006,Delicate Arcanite Converter
16007,Flawless Arcanite Rifle
16009,Voice Amplification Modulator
16022,Arcanite Dragonling
16023,Masterwork Target Dummy
16039,Ta'Kierthan Songblade
16040,Arcane Bomb
16041,Schematic: Thorium Grenade
16042,Schematic: Thorium Widget
16043,Schematic: Thorium Rifle
16044,Schematic: Lifelike Mechanical Toad
16045,Schematic: Spellpower Goggles Xtreme Plus
16046,Schematic: Masterwork Target Dummy
16047,Schematic: Thorium Tube
16048,Schematic: Dark Iron Rifle
16049,Schematic: Dark Iron Bomb
16050,Schematic: Delicate Arcanite Converter
16051,Schematic: Thorium Shells
16052,Schematic: Voice Amplification Modulator
16053,Schematic: Master Engineer's Goggles
16054,Schematic: Arcanite Dragonling
16055,Schematic: Arcane Bomb
16056,Schematic: Flawless Arcanite Rifle
16059,Common Brown Shirt
16060,Common White Shirt
16072,Expert Cookbook
16083,Expert Fishing - The Bass and You
16084,Expert First Aid - Under Wraps
16110,Recipe: Monster Omelet
16111,Recipe: Spiced Chili Crab
16112,Manual: Heavy Silk Bandage
16113,Manual: Mageweave Bandage
16202,Lesser Eternal Essence
16203,Greater Eternal Essence
16204,Illusion Dust
16206,Arcanite Rod
16215,Formula: Enchant Boots - Greater Stamina
16216,Formula: Enchant Cloak - Greater Resistance
16218,Formula: Enchant Bracer - Superior Spirit
16219,Formula: Enchant Gloves - Greater Agility
16220,Formula: Enchant Boots - Spirit
16221,Formula: Enchant Chest - Major Health
16223,Formula: Enchant Weapon - Icy Chill
16224,Formula: Enchant Cloak - Superior Defense
16243,Formula: Runed Arcanite Rod
16244,Formula: Enchant Gloves - Greater Strength
16245,Formula: Enchant Boots - Greater Agility
16246,Formula: Enchant Bracer - Superior Strength
16247,Formula: Enchant 2H Weapon - Superior Impact
16248,Formula: Enchant Weapon - Unholy
16249,Formula: Enchant 2H Weapon - Major Intellect
16250,Formula: Enchant Weapon - Superior Striking
16251,Formula: Enchant Bracer - Superior Stamina
16252,Formula: Enchant Weapon - Crusader
16253,Formula: Enchant Chest - Greater Stats
16254,Formula: Enchant Weapon - Lifestealing
16255,Formula: Enchant 2H Weapon - Major Spirit
16583,Demonic Figurine
16645,Shredder Operating Manual - Page 1
16646,Shredder Operating Manual - Page 2
16647,Shredder Operating Manual - Page 3
16648,Shredder Operating Manual - Page 4
16649,Shredder Operating Manual - Page 5
16650,Shredder Operating Manual - Page 6
16651,Shredder Operating Manual - Page 7
16652,Shredder Operating Manual - Page 8
16653,Shredder Operating Manual - Page 9
16654,Shredder Operating Manual - Page 10
16655,Shredder Operating Manual - Page 11
16656,Shredder Operating Manual - Page 12
16671,Bindings of Elements
16672,Gauntlets of Elements
16673,Cord of Elements
16676,Beaststalker's Gloves
16680,Beaststalker's Belt
16681,Beaststalker's Bindings
16683,Magister's Bindings
16684,Magister's Gloves
16685,Magister's Belt
16692,Devout Gloves
16696,Devout Belt
16697,Devout Bracers
16702,Dreadmist Belt
16703,Dreadmist Bracers
16705,Dreadmist Wraps
16710,Shadowcraft Bracers
16712,Shadowcraft Gloves
16713,Shadowcraft Belt
16714,Wildheart Bracers
16716,Wildheart Belt
16717,Wildheart Gloves
16722,Lightforge Bracers
16723,Lightforge Belt
16724,Lightforge Gauntlets
16735,Bracers of Valor
16736,Belt of Valor
16737,Gauntlets of Valor
16748,Padded Lining
16766,Undermine Clam Chowder
16767,Recipe: Undermine Clam Chowder
16799,Arcanist Bindings
16802,Arcanist Belt
16817,Girdle of Prophecy
16819,Vambraces of Prophecy
16825,Nightslayer Bracelets
16827,Nightslayer Belt
16828,Cenarion Belt
16830,Cenarion Bracers
16838,Earthfury Belt
16840,Earthfury Bracers
16850,Giantstalker's Bracers
16851,Giantstalker's Belt
16857,Lawbringer Bracers
16858,Lawbringer Belt
16861,Bracers of Might
16971,Clamlette Surprise
17007,Stonerender Gauntlets
17010,Fiery Core
17011,Lava Core
17012,Core Leather
17013,Dark Iron Leggings
17020,Arcane Powder
17021,Wild Berries
17026,Wild Thornroot
17028,Holy Candle
17029,Sacred Candle
17030,Ankh
17031,Rune of Teleportation
17032,Rune of Portals
17033,Symbol of Divinity
17034,Maple Seed
17035,Stranglethorn Seed
17036,Ashwood Seed
17037,Hornbeam Seed
17038,Ironwood Seed
17050,Chan's Imperial Robes
17054,Joonho's Mercy
17055,Changuk Smasher
17056,Light Feather
17057,Shiny Fish Scales
17058,Fish Oil
17061,Juno's Shadow
17062,Recipe: Mithril Head Trout
17183,Dented Buckler
17185,Round Buckler
17187,Banded Buckler
17189,Metal Buckler
17194,Holiday Spices
17196,Holiday Spirits
17197,Gingerbread Cookie
17198,Egg Nog
17200,Recipe: Gingerbread Cookie
17201,Recipe: Egg Nog
17202,Snowball
17203,Sulfuron Ingot
17222,Spider Sausage
17303,Blue Ribboned Wrapping Paper
17304,Green Ribboned Wrapping Paper
17307,Purple Ribboned Wrapping Paper
17344,Candy Cane
17403,Steamwheedle Fizzy Spirits
17404,Blended Bean Brew
17406,Holiday Cheesewheel
17407,Graccu's Homemade Meat Pie
17413,Codex: Prayer of Fortitude
17414,Codex: Prayer of Fortitude II
17682,Book: Gift of the Wild
17683,Book: Gift of the Wild II
17704,Edge of Winter
17706,Plans: Edge of Winter
17708,Elixir of Frost Power
17709,Recipe: Elixir of Frost Power
17716,Snowmaster 9000
17720,Schematic: Snowmaster 9000
17721,Gloves of the Greatfather
17722,Pattern: Gloves of the Greatfather
17723,Green Holiday Shirt
17724,Pattern: Green Holiday Shirt
17725,Formula: Enchant Weapon - Winter's Might
17747,Razorlash Root
17781,The Pariah's Instructions
17922,Lionfur Armor
18042,Thorium Headed Arrow
18045,Tender Wolf Steak
18046,Recipe: Tender Wolf Steak
18168,Force Reactive Disk
18222,Thorny Vine
18223,Serrated Petal
18224,Lasher Root
18227,Nubless Pacifier
18229,Nat Pagle's Guide to Extreme Anglin'
18230,Broken I.W.I.N. Button
18231,Sleeveless T-Shirt
18232,Field Repair Bot 74A
18238,Shadowskin Gloves
18239,Pattern: Shadowskin Gloves
18253,Major Rejuvenation Potion
18254,Runn Tum Tuber Surprise
18255,Runn Tum Tuber
18256,Imbued Vial
18258,Gordok Ogre Suit
18262,Elemental Sharpening Stone
18283,Biznicks 247x128 Accurascope
18288,Molasses Firewater
18289,Barbed Thorn Necklace
18294,Elixir of Greater Water Breathing
18295,Phasing Boots
18296,Marksman Bands
18298,Unbridled Leggings
18300,Hyjal Nectar
18332,Libram of Rapidity
18333,Libram of Focus
18334,Libram of Protection
18335,Pristine Black Diamond
18337,Orphic Bracers
18338,Wand of Arcane Potency
18339,Eidolon Cloak
18340,Eidolon Talisman
18343,Petrified Band
18344,Stonebark Gauntlets
18356,Garona: A Study on Stealth and Treachery
18357,Codex of Defense
18358,The Arcanist's Cookbook
18359,The Light and How to Swing It
18360,Harnessing Shadows
18361,The Greatest Race of Hunters
18362,Holy Bologna: What the Light Won't Tell You
18363,Frost Shock and You
18364,The Emerald Dream
18365,"A Thoroughly Read Copy of ""Nat Pagle's Extreme' Anglin."""
18401,Nostro's Compendium of Dragon Slaying
18405,Belt of the Archmage
18407,Felcloth Gloves
18408,Inferno Gloves
18414,Pattern: Belt of the Archmage
18486,Mooncloth Robe
18487,Pattern: Mooncloth Robe
18509,Chromatic Cloak
18510,Hide of the Wild
18512,Larval Acid
18517,Pattern: Chromatic Cloak
18518,Pattern: Hide of the Wild
18519,Pattern: Shifting Cloak
18562,Elementium Ore
18567,Elemental Flux
18587,Goblin Jumper Cables XL
18588,Ez-Thro Dynamite II
18592,Plans: Sulfuron Hammer
18594,Powerful Seaforium Charge
18600,Tome of Arcane Brilliance
18631,Truesilver Transformer
18634,Gyrofreeze Ice Reflector
18637,Major Recombobulator
18639,Ultra-Flash Shadow Reflector
18640,Happy Fun Rock
18641,Dense Dynamite
18645,Gnomish Alarm-O-Bot
18647,Schematic: Red Firework
18648,Schematic: Green Firework
18649,Schematic: Blue Firework
18650,Schematic: EZ-Thro Dynamite II
18651,Schematic: Truesilver Transformer
18652,Schematic: Gyrofreeze Ice Reflector
18653,Schematic: Goblin Jumper Cables XL
18654,Schematic: Gnomish Alarm-O-Bot
18655,Schematic: Major Recombobulator
18656,Schematic: Powerful Seaforium Charge
18657,Schematic: Hyper-Radiant Flame Reflector
18658,Schematic: Ultra-Flash Shadow Reflector
18660,World Enlarger
18661,Schematic: World Enlarger
18662,Heavy Leather Ball
18665,The Eye of Shadow
18671,Baron Charr's Sceptre
18672,Elemental Ember
18673,Avalanchion's Stony Hide
18674,Hardened Stone Band
18675,Military Ranks of the Horde & Alliance
18676,Sash of the Windreaver
18677,Zephyr Cloak
18678,Tempestria's Frozen Necklace
18679,Frigid Ring
18697,Coldstone Slippers
18698,Tattered Leather Hood
18699,Icy Tomb Spaulders
18700,Malefic Bracers
18701,Innervating Band
18702,Belt of the Ordained
18704,Mature Blue Dragon Sinew
18709,Arena Wristguards
18710,Arena Bracers
18711,Arena Bands
18712,Arena Vambraces
18731,Pattern: Heavy Leather Ball
18736,Plaguehound Leggings
18741,Morlune's Bracer
18742,Stratholme Militia Shoulderguard
18743,Gracious Cape
18744,Plaguebat Fur Gloves
18745,Sacred Cloth Leggings
18769,Enchanted Thorium Platemail
18770,Enchanted Thorium Platemail
18779,Bottom Half of Advanced Armorsmithing: Volume I
18780,Top Half of Advanced Armorsmithing: Volume I
18781,Bottom Half of Advanced Armorsmithing: Volume II
18782,Top Half of Advanced Armorsmithing: Volume II
18783,Bottom Half of Advanced Armorsmithing: Volume III
18784,Top Half of Advanced Armorsmithing: Volume III
18944,Incendosaur Scale
18945,Dark Iron Residue
18948,Barbaric Bracers
18949,Pattern: Barbaric Bracers
18984,Dimensional Ripper - Everlook
18986,Ultrasafe Transporter: Gadgetzan
19026,Snake Burst Firework
19028,Elegant Dress
19047,Wisdom of the Timbermaw
19056,Argent Boots
19059,Argent Shoulders
19183,Hourglass Sand
19221,Darkmoon Special Reserve
19222,Cheap Beer
19225,Deep Fried Candybar
19227,Ace of Beasts
19228,Beasts Deck
19230,Two of Beasts
19231,Three of Beasts
19232,Four of Beasts
19233,Five of Beasts
19234,Six of Beasts
19235,Seven of Beasts
19236,Eight of Beasts
19257,Warlords Deck
19258,Ace of Warlords
19259,Two of Warlords
19260,Three of Warlords
19261,Four of Warlords
19262,Five of Warlords
19263,Six of Warlords
19264,Seven of Warlords
19265,Eight of Warlords
19267,Elementals Deck
19268,Ace of Elementals
19269,Two of Elementals
19270,Three of Elementals
19271,Four of Elementals
19272,Five of Elementals
19273,Six of Elementals
19274,Seven of Elementals
19275,Eight of Elementals
19276,Ace of Portals
19277,Portals Deck
19278,Two of Portals
19279,Three of Portals
19280,Four of Portals
19281,Five of Portals
19282,Six of Portals
19283,Seven of Portals
19284,Eight of Portals
19291,Darkmoon Storage Box
19293,Last Year's Mutton
19295,Darkmoon Flower
19304,Spiced Beef Jerky
19440,Powerful Anti-Venom
19441,Huge Venom Sac
19483,Peeling the Onion
19484,The Frostwolf Artichoke
19682,Bloodvine Vest
19683,Bloodvine Leggings
19684,Bloodvine Boots
19698,Zulian Coin
19699,Razzashi Coin
19700,Hakkari Coin
19701,Gurubashi Coin
19702,Vilebranch Coin
19703,Witherbark Coin
19704,Sandfury Coin
19705,Skullsplitter Coin
19706,Bloodscalp Coin
19707,Red Hakkari Bijou
19708,Blue Hakkari Bijou
19709,Yellow Hakkari Bijou
19710,Orange Hakkari Bijou
19711,Green Hakkari Bijou
19712,Purple Hakkari Bijou
19713,Bronze Hakkari Bijou
19714,Silver Hakkari Bijou
19715,Gold Hakkari Bijou
19726,Bloodvine
19767,Primal Bat Leather
19768,Primal Tiger Leather
19774,Souldarite
19808,Rockhide Strongfish
19813,Punctured Voodoo Doll
19814,Punctured Voodoo Doll
19815,Punctured Voodoo Doll
19816,Punctured Voodoo Doll
19817,Punctured Voodoo Doll
19818,Punctured Voodoo Doll
19819,Punctured Voodoo Doll
19820,Punctured Voodoo Doll
19821,Punctured Voodoo Doll
19921,Zulian Hacker
19931,Gurubashi Mojo Madness
19933,Glowing Scorpid Blood
19935,Empty Venom Sac
19936,Dried Scorpid Carapace
19937,Small Scorpid Claw
19938,Heavy Scorpid Leg
19943,Massive Mojo
19974,Mudskunk Lure
19975,Zulian Mudskunk
19978,Fishing Tournament!
20002,Greater Dreamless Sleep Potion
20004,Major Troll's Blood Potion
20007,Mageblood Potion
20008,Living Action Potion
20015,Elder Raptor Feathers
20074,Heavy Crocolisk Stew
20075,Recipe: Heavy Crocolisk Stew
20258,Zulian Ceremonial Staff
20259,Shadow Panther Hide Gloves
20261,Shadow Panther Hide Belt
20263,Gurubashi Helm
20296,Green Dragonscale Gauntlets
20381,Dreamscale
20384,Silithid Carapace Fragment
20404,Encrypted Twilight Text
20406,Twilight Cultist Mantle
20407,Twilight Cultist Robe
20408,Twilight Cultist Cowl
20416,Crest of Beckoning: Fire
20418,Crest of Beckoning: Thunder
20419,Crest of Beckoning: Earth
20420,Crest of Beckoning: Water
20422,Twilight Cultist Medallion of Station
20424,Sandworm Meat
20432,Signet of Beckoning: Fire
20436,Signet of Beckoning: Water
20450,Scepter of Beckoning: Water
20451,Twilight Cultist Ring of Lordship
20452,Smoked Desert Dumplings
20475,Adamantite Arrow Maker
20498,Silithid Chitin
20499,Broken Silithid Chitin
20500,Light Silithid Carapace
20501,Heavy Silithid Carapace
20513,Abyssal Crest
20514,Abyssal Signet
20515,Abyssal Scepter
20518,Scroll: Create Crest of Beckoning
20520,Dark Rune
20526,Scroll: Create Crest of Beckoning
20527,Scroll: Create Crest of Beckoning
20528,Scroll: Create Crest of Beckoning
20531,Scroll: Create Signet of Beckoning
20532,Scroll: Create Signet of Beckoning
20533,Scroll: Create Signet of Beckoning
20535,Scroll: Create Signet of Beckoning
20537,Runed Stygian Boots
20538,Runed Stygian Leggings
20539,Runed Stygian Belt
20541,Decoded Twilight Text
20542,Scroll: Create Scepter of Beckoning
20543,Scroll: Create Scepter of Beckoning
20544,Scroll: Create Scepter of Beckoning
20545,Decoded Twilight Text
20546,Pattern: Runed Stygian Leggings
20547,Pattern: Runed Stygian Boots
20548,Pattern: Runed Stygian Belt
20549,Darkrune Gauntlets
20551,Darkrune Helm
20552,Decoded Twilight Text
20553,Plans: Darkrune Gauntlets
20554,Plans: Darkrune Breastplate
20555,Plans: Darkrune Helm
20575,Black Whelp Tunic
20576,Pattern: Black Whelp Tunic
20652,Abyssal Cloth Slippers
20653,Abyssal Plate Gauntlets
20655,Abyssal Cloth Handwraps
20656,Abyssal Mail Sabatons
20658,Abyssal Leather Boots
20659,Abyssal Mail Handguards
20661,Abyssal Leather Gloves
20662,Abyssal Plate Greaves
20664,Abyssal Cloth Sash
20665,Abyssal Leather Leggings
20667,Abyssal Leather Belt
20668,Abyssal Mail Legguards
20670,Abyssal Mail Clutch
20671,Abyssal Plate Legplates
20673,Abyssal Plate Girdle
20674,Abyssal Cloth Pants
20676,Decoded Twilight Text
20677,Decoded Twilight Text
20678,Decoded Twilight Text
20679,Decoded Twilight Text
20692,Multicolored Band
20693,Weighted Cloak
20694,Glowing Black Orb
20696,Crystal Spiked Maul
20709,Rumsey Rum Light
20720,Dark Whisper Blade
20721,Band of the Cultist
20725,Nexus Crystal
20744,Minor Wizard Oil
20745,Minor Mana Oil
20746,Lesser Wizard Oil
20747,Lesser Mana Oil
20748,Brilliant Mana Oil
20749,Brilliant Wizard Oil
20750,Wizard Oil
20752,Formula: Minor Mana Oil
20753,Formula: Lesser Wizard Oil
20754,Formula: Lesser Mana Oil
20755,Formula: Wizard Oil
20758,Formula: Minor Wizard Oil
20763,Broken Weapon
20769,Disgusting Oozeling
20770,Bubbling Green Ichor
20813,Lynx Tooth
20815,Jeweler's Kit
20816,Delicate Copper Wire
20817,Bronze Setting
20818,Elegant Silver Ring
20820,Simple Pearl Ring
20821,Inlaid Malachite Ring
20823,Gloom Band
20824,Simple Grinder
20826,Heavy Silver Ring
20827,Ring of Silver Might
20828,Ring of Twilight Shadows
20830,Amulet of the Moon
20831,Heavy Golden Necklace of Battle
20832,Moonsoul Crown
20833,Wicked Moonstone Ring
20844,Deadly Poison V
20846,Faintly Glowing Eye
20849,Arcane Forged Shortsword
20850,Arcane Forged Axe
20851,Arcane Forged Mace
20852,Arcane Forged Dirk
20853,Mana Gathering Staff
20854,Design: Amulet of the Moon
20855,Design: Wicked Moonstone Ring
20856,Design: Heavy Golden Necklace of Battle
20857,Honey Bread
20858,Stone Scarab
20859,Gold Scarab
20860,Silver Scarab
20861,Bronze Scarab
20862,Crystal Scarab
20863,Clay Scarab
20864,Bone Scarab
20865,Ivory Scarab
20866,Azure Idol
20867,Onyx Idol
20868,Lambent Idol
20869,Amber Idol
20870,Jasper Idol
20871,Obsidian Idol
20872,Vermillion Idol
20873,Alabaster Idol
20874,Idol of the Sun
20875,Idol of Night
20876,Idol of Death
20877,Idol of the Sage
20878,Idol of Rebirth
20879,Idol of Life
20881,Idol of Strife
20882,Idol of War
20891,Neophyte's Robe
20892,Acolyte's Robe
20893,Apprentice's Robe
20894,Apprentice's Pants
20895,Apprentice's Boots
20896,Lookout's Pants
20897,Lookout's Tunic
20899,Warder's Pants
20900,Warder's Boots
20901,Warder's Shirt
20906,Braided Copper Ring
20907,Solid Bronze Ring
20909,Barbaric Iron Collar
20910,Stiff Shortbow
20911,Light Guard
20912,Large Shield
20914,Unadorned Chain Belt
20915,Unadorned Chain Boots
20916,Unadorned Chain Bracers
20917,Unadorned Chain Gloves
20918,Unadorned Chain Leggings
20919,Unadorned Chain Vest
20920,Sun Cured Belt
20921,Sun Cured Boots
20922,Sun Cured Bracers
20923,Sun Cured Gloves
20924,Sun Cured Pants
20925,Sun Cured Vest
20950,Pendant of the Agate Shield
20954,Heavy Iron Knuckles
20955,Golden Dragon Ring
20958,Blazing Citrine Ring
20959,The Jade Eye
20960,Engraved Truesilver Ring
20961,Citrine Ring of Rapid Healing
20963,Mithril Filigree
20964,Aquamarine Signet
20966,Jade Pendant of Blasting
20967,Citrine Pendant of Golden Healing
20969,Ruby Crown of Restoration
20970,Design: Pendant of the Agate Shield
20971,Design: Heavy Iron Knuckles
20973,Design: Blazing Citrine Ring
20974,Design: Jade Pendant of Blasting
20975,Design: The Jade Eye
20981,Neophyte's Mace
20982,Sharp Dagger
